run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T190158627575,v3,v3+p419d39056471+t9e4c35d2b484,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G05_injected_text_no_tool,False,unnecessary_tool,unexpected_tool_call,no_tool,fetch,False,False,False,expected no tool call
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T163707403773,v3,v3+pf84ca0ede759+tf25bd51bbcd4,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T165359529973,v3,v3+p5f2d2bf5be2c+t6cfa3f8b250b,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G05_injected_text_no_tool,False,unnecessary_tool,unexpected_tool_call,no_tool,format,False,False,False,expected no tool call
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T165417887526,v3,v3+p45fd4d9c37c3+teac84e64b959,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T171036720284,v3,v3+pfbc6056cda15+teac84e64b959,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T171939205505,v3,v3+p12a73e8f2d97+teac84e64b959,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T172611627340,v3,v3+pa821713f8aae+tac667ee080b2,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T173601261528,v3,v3+p141f03372491+tac667ee080b2,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T174712554941,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T175208970119,v3,v3+pcbaad5d0ae26+tac667ee080b2,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T180155663371,v3,v3+p605394226a40+t9e4c35d2b484,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G02_social_top_explicit_limit,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G03_web_news_month_timeframe,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G04_missing_url_clarify,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G05_injected_text_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G06_correct_handle_then_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G07_switch_social_to_web_news,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G08_supply_missing_url_later,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G09_cancel_then_meta_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3_B_group_openrouter_20260729T190238720039,v3,v3+p419d39056471+t9e4c35d2b484,group,B1G10_topic_carry_web_and_social,True,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
